Year,District Code,District Name,Neighborhood Code,Neighborhood Name,Age,Immigrants,Emigrants,Diferencia
2016,7,Horta-Guinardó,34,Can Baró,65-69,5,15,-10
2016,7,Horta-Guinardó,35,el Guinardó,65-69,22,33,-11
2016,7,Horta-Guinardó,36,la Font d'en Fargues,65-69,5,9,-4
2016,7,Horta-Guinardó,37,el Carmel,65-69,23,22,1
2016,7,Horta-Guinardó,38,la Teixonera,65-69,3,10,-7
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,65-69,4,7,-3
2016,7,Horta-Guinardó,40,Montbau,65-69,3,2,1
2016,7,Horta-Guinardó,41,la Vall d'Hebron,65-69,6,5,1
2016,7,Horta-Guinardó,42,la Clota,65-69,0,0,0
2016,7,Horta-Guinardó,43,Horta,65-69,10,21,-11
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,65-69,22,22,0
2016,8,Nou Barris,45,Porta,65-69,15,14,1
2016,8,Nou Barris,46,el Turó de la Peira,65-69,15,14,1
2016,8,Nou Barris,47,Can Peguera,65-69,2,0,2
2016,8,Nou Barris,48,la Guineueta,65-69,4,5,-1
2016,8,Nou Barris,49,Canyelles,65-69,2,1,1
2016,8,Nou Barris,50,les Roquetes,65-69,17,16,1
2016,8,Nou Barris,51,Verdun,65-69,10,6,4
2016,8,Nou Barris,52,la Prosperitat,65-69,18,16,2
2016,8,Nou Barris,53,la Trinitat Nova,65-69,9,9,0
2016,8,Nou Barris,54,Torre Baró,65-69,1,1,0
2016,8,Nou Barris,55,Ciutat Meridiana,65-69,4,11,-7
2016,8,Nou Barris,56,Vallbona,65-69,0,2,-2
2016,9,Sant Andreu,57,la Trinitat Vella,65-69,5,4,1
2016,9,Sant Andreu,58,Baró de Viver,65-69,1,3,-2
2016,9,Sant Andreu,59,el Bon Pastor,65-69,7,12,-5
2016,9,Sant Andreu,60,Sant Andreu,65-69,48,42,6
2016,9,Sant Andreu,61,la Sagrera,65-69,20,22,-2
2016,9,Sant Andreu,62,el Congrés i els Indians,65-69,9,5,4
2016,9,Sant Andreu,63,Navas,65-69,21,20,1
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,65-69,27,32,-5
2016,10,Sant Martí,65,el Clot,65-69,19,26,-7
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,65-69,9,13,-4
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,65-69,6,11,-5
2016,10,Sant Martí,68,el Poblenou,65-69,25,20,5
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,65-69,19,12,7
2016,10,Sant Martí,70,el Besòs i el Maresme,65-69,22,20,2
2016,10,Sant Martí,71,Provençals del Poblenou,65-69,10,10,0
2016,10,Sant Martí,72,Sant Martí de Provençals,65-69,17,20,-3
2016,10,Sant Martí,73,la Verneda i la Pau,65-69,13,14,-1
2016,1,Ciutat Vella,1,el Raval,70-74,28,19,9
2016,1,Ciutat Vella,2,el Barri Gòtic,70-74,10,10,0
2016,1,Ciutat Vella,3,la Barceloneta,70-74,13,5,8
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",70-74,12,14,-2
2016,2,Eixample,5,el Fort Pienc,70-74,24,20,4
2016,2,Eixample,6,la Sagrada Família,70-74,35,23,12
2016,2,Eixample,7,la Dreta de l'Eixample,70-74,34,44,-10
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70-74,22,18,4
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,70-74,31,37,-6
2016,2,Eixample,10,Sant Antoni,70-74,11,18,-7
2016,3,Sants-Montjuïc,11,el Poble Sec,70-74,14,20,-6
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,70-74,0,0,0
2016,3,Sants-Montjuïc,13,la Marina de Port,70-74,15,19,-4
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,70-74,6,1,5
2016,3,Sants-Montjuïc,15,Hostafrancs,70-74,12,16,-4
2016,3,Sants-Montjuïc,16,la Bordeta,70-74,13,18,-5
2016,3,Sants-Montjuïc,17,Sants - Badal,70-74,17,13,4
2016,3,Sants-Montjuïc,18,Sants,70-74,19,15,4
2016,4,Les Corts,19,les Corts,70-74,20,32,-12
2016,4,Les Corts,20,la Maternitat i Sant Ramon,70-74,17,17,0
2016,4,Les Corts,21,Pedralbes,70-74,4,5,-1
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",70-74,1,5,-4
2016,5,Sarrià-Sant Gervasi,23,Sarrià,70-74,9,8,1
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,70-74,9,14,-5
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,70-74,16,19,-3
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70-74,23,30,-7
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,70-74,14,34,-20
2016,6,Gràcia,28,Vallcarca i els Penitents,70-74,10,15,-5
2016,6,Gràcia,29,el Coll,70-74,5,7,-2
2016,6,Gràcia,30,la Salut,70-74,9,11,-2
2016,6,Gràcia,31,la Vila de Gràcia,70-74,23,25,-2
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70-74,21,21,0
2016,7,Horta-Guinardó,33,el Baix Guinardó,70-74,16,18,-2
2016,7,Horta-Guinardó,34,Can Baró,70-74,7,4,3
2016,7,Horta-Guinardó,35,el Guinardó,70-74,13,12,1
2016,7,Horta-Guinardó,36,la Font d'en Fargues,70-74,2,4,-2
2016,7,Horta-Guinardó,37,el Carmel,70-74,10,12,-2
2016,7,Horta-Guinardó,38,la Teixonera,70-74,8,4,4
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,70-74,6,2,4
2016,7,Horta-Guinardó,40,Montbau,70-74,7,3,4
2016,7,Horta-Guinardó,41,la Vall d'Hebron,70-74,5,3,2
2016,7,Horta-Guinardó,42,la Clota,70-74,1,0,1
2016,7,Horta-Guinardó,43,Horta,70-74,5,12,-7
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,70-74,11,13,-2
2016,8,Nou Barris,45,Porta,70-74,11,11,0
2016,8,Nou Barris,46,el Turó de la Peira,70-74,9,10,-1
2016,8,Nou Barris,47,Can Peguera,70-74,1,0,1
2016,8,Nou Barris,48,la Guineueta,70-74,8,4,4
2016,8,Nou Barris,49,Canyelles,70-74,2,2,0
2016,8,Nou Barris,50,les Roquetes,70-74,6,2,4
2016,8,Nou Barris,51,Verdun,70-74,7,5,2
2016,8,Nou Barris,52,la Prosperitat,70-74,14,15,-1
2016,8,Nou Barris,53,la Trinitat Nova,70-74,2,4,-2
2016,8,Nou Barris,54,Torre Baró,70-74,0,1,-1
2016,8,Nou Barris,55,Ciutat Meridiana,70-74,5,7,-2
2016,8,Nou Barris,56,Vallbona,70-74,1,1,0
2016,9,Sant Andreu,57,la Trinitat Vella,70-74,2,4,-2
2016,9,Sant Andreu,58,Baró de Viver,70-74,0,0,0
2016,9,Sant Andreu,59,el Bon Pastor,70-74,5,7,-2
2016,9,Sant Andreu,60,Sant Andreu,70-74,19,37,-18
2016,9,Sant Andreu,61,la Sagrera,70-74,12,10,2
2016,9,Sant Andreu,62,el Congrés i els Indians,70-74,10,8,2
2016,9,Sant Andreu,63,Navas,70-74,11,19,-8
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,70-74,16,21,-5
2016,10,Sant Martí,65,el Clot,70-74,17,16,1
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,70-74,3,10,-7
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,70-74,3,1,2
2016,10,Sant Martí,68,el Poblenou,70-74,11,12,-1
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,70-74,9,7,2
2016,10,Sant Martí,70,el Besòs i el Maresme,70-74,11,6,5
2016,10,Sant Martí,71,Provençals del Poblenou,70-74,5,6,-1
2016,10,Sant Martí,72,Sant Martí de Provençals,70-74,14,10,4
2016,10,Sant Martí,73,la Verneda i la Pau,70-74,12,22,-10
2016,1,Ciutat Vella,1,el Raval,75-79,10,13,-3
2016,1,Ciutat Vella,2,el Barri Gòtic,75-79,5,5,0
2016,1,Ciutat Vella,3,la Barceloneta,75-79,2,6,-4
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75-79,7,6,1
2016,2,Eixample,5,el Fort Pienc,75-79,18,12,6
2016,2,Eixample,6,la Sagrada Família,75-79,14,15,-1
2016,2,Eixample,7,la Dreta de l'Eixample,75-79,15,23,-8
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,75-79,9,13,-4
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,75-79,22,30,-8
2016,2,Eixample,10,Sant Antoni,75-79,12,14,-2
2016,3,Sants-Montjuïc,11,el Poble Sec,75-79,11,19,-8
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,75-79,0,1,-1
2016,3,Sants-Montjuïc,13,la Marina de Port,75-79,11,10,1
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,75-79,5,3,2
2016,3,Sants-Montjuïc,15,Hostafrancs,75-79,3,8,-5
2016,3,Sants-Montjuïc,16,la Bordeta,75-79,1,8,-7
2016,3,Sants-Montjuïc,17,Sants - Badal,75-79,15,14,1
2016,3,Sants-Montjuïc,18,Sants,75-79,17,19,-2
2016,4,Les Corts,19,les Corts,75-79,14,19,-5
2016,4,Les Corts,20,la Maternitat i Sant Ramon,75-79,12,14,-2
2016,4,Les Corts,21,Pedralbes,75-79,5,1,4
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",75-79,0,5,-5
2016,5,Sarrià-Sant Gervasi,23,Sarrià,75-79,9,12,-3
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,75-79,2,4,-2
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,75-79,14,20,-6
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75-79,26,24,2
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,75-79,13,11,2
2016,6,Gràcia,28,Vallcarca i els Penitents,75-79,3,7,-4
2016,6,Gràcia,29,el Coll,75-79,3,5,-2
2016,6,Gràcia,30,la Salut,75-79,11,9,2
2016,6,Gràcia,31,la Vila de Gràcia,75-79,17,19,-2
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75-79,10,11,-1
2016,7,Horta-Guinardó,33,el Baix Guinardó,75-79,9,17,-8
2016,7,Horta-Guinardó,34,Can Baró,75-79,7,3,4
2016,7,Horta-Guinardó,35,el Guinardó,75-79,19,17,2
2016,7,Horta-Guinardó,36,la Font d'en Fargues,75-79,3,7,-4
2016,7,Horta-Guinardó,37,el Carmel,75-79,4,11,-7
2016,7,Horta-Guinardó,38,la Teixonera,75-79,6,7,-1
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,75-79,2,3,-1
2016,7,Horta-Guinardó,40,Montbau,75-79,1,1,0
2016,7,Horta-Guinardó,41,la Vall d'Hebron,75-79,4,0,4
2016,7,Horta-Guinardó,42,la Clota,75-79,0,0,0
2016,7,Horta-Guinardó,43,Horta,75-79,12,9,3
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,75-79,12,10,2
2016,8,Nou Barris,45,Porta,75-79,12,6,6
2016,8,Nou Barris,46,el Turó de la Peira,75-79,6,4,2
2016,8,Nou Barris,47,Can Peguera,75-79,3,1,2
2016,8,Nou Barris,48,la Guineueta,75-79,5,5,0
2016,8,Nou Barris,49,Canyelles,75-79,1,5,-4
2016,8,Nou Barris,50,les Roquetes,75-79,5,8,-3
2016,8,Nou Barris,51,Verdun,75-79,6,6,0
2016,8,Nou Barris,52,la Prosperitat,75-79,8,14,-6
2016,8,Nou Barris,53,la Trinitat Nova,75-79,2,3,-1
2016,8,Nou Barris,54,Torre Baró,75-79,0,0,0
2016,8,Nou Barris,55,Ciutat Meridiana,75-79,4,10,-6
2016,8,Nou Barris,56,Vallbona,75-79,1,1,0
2016,9,Sant Andreu,57,la Trinitat Vella,75-79,3,4,-1
2016,9,Sant Andreu,58,Baró de Viver,75-79,0,2,-2
2016,9,Sant Andreu,59,el Bon Pastor,75-79,1,4,-3
2016,9,Sant Andreu,60,Sant Andreu,75-79,35,24,11
2016,9,Sant Andreu,61,la Sagrera,75-79,9,12,-3
2016,9,Sant Andreu,62,el Congrés i els Indians,75-79,6,5,1
2016,9,Sant Andreu,63,Navas,75-79,9,13,-4
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,75-79,13,14,-1
2016,10,Sant Martí,65,el Clot,75-79,10,12,-2
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,75-79,5,7,-2
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,75-79,2,1,1
2016,10,Sant Martí,68,el Poblenou,75-79,11,10,1
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,75-79,9,5,4
2016,10,Sant Martí,70,el Besòs i el Maresme,75-79,7,13,-6
2016,10,Sant Martí,71,Provençals del Poblenou,75-79,6,9,-3
2016,10,Sant Martí,72,Sant Martí de Provençals,75-79,13,17,-4
2016,10,Sant Martí,73,la Verneda i la Pau,75-79,12,15,-3
2016,1,Ciutat Vella,1,el Raval,80-84,7,17,-10
2016,1,Ciutat Vella,2,el Barri Gòtic,80-84,3,12,-9
2016,1,Ciutat Vella,3,la Barceloneta,80-84,3,10,-7
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",80-84,3,6,-3
2016,2,Eixample,5,el Fort Pienc,80-84,10,14,-4
2016,2,Eixample,6,la Sagrada Família,80-84,9,17,-8
2016,2,Eixample,7,la Dreta de l'Eixample,80-84,27,24,3
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,80-84,19,21,-2
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,80-84,16,26,-10
2016,2,Eixample,10,Sant Antoni,80-84,9,16,-7
2016,3,Sants-Montjuïc,11,el Poble Sec,80-84,13,19,-6
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,80-84,0,2,-2
2016,3,Sants-Montjuïc,13,la Marina de Port,80-84,12,17,-5
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,80-84,5,2,3
2016,3,Sants-Montjuïc,15,Hostafrancs,80-84,2,5,-3
2016,3,Sants-Montjuïc,16,la Bordeta,80-84,4,16,-12
2016,3,Sants-Montjuïc,17,Sants - Badal,80-84,3,13,-10
2016,3,Sants-Montjuïc,18,Sants,80-84,10,15,-5
2016,4,Les Corts,19,les Corts,80-84,23,18,5
2016,4,Les Corts,20,la Maternitat i Sant Ramon,80-84,9,11,-2
2016,4,Les Corts,21,Pedralbes,80-84,6,3,3
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",80-84,0,2,-2
2016,5,Sarrià-Sant Gervasi,23,Sarrià,80-84,6,13,-7
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,80-84,4,4,0
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,80-84,17,17,0
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,80-84,18,15,3
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80-84,8,16,-8
2016,6,Gràcia,28,Vallcarca i els Penitents,80-84,5,2,3
2016,6,Gràcia,29,el Coll,80-84,2,2,0
2016,6,Gràcia,30,la Salut,80-84,10,12,-2
2016,6,Gràcia,31,la Vila de Gràcia,80-84,21,23,-2
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80-84,11,12,-1
2016,7,Horta-Guinardó,33,el Baix Guinardó,80-84,14,11,3
2016,7,Horta-Guinardó,34,Can Baró,80-84,2,6,-4
2016,7,Horta-Guinardó,35,el Guinardó,80-84,13,15,-2
2016,7,Horta-Guinardó,36,la Font d'en Fargues,80-84,3,4,-1
2016,7,Horta-Guinardó,37,el Carmel,80-84,5,24,-19
2016,7,Horta-Guinardó,38,la Teixonera,80-84,3,5,-2
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,80-84,6,9,-3
2016,7,Horta-Guinardó,40,Montbau,80-84,3,5,-2
2016,7,Horta-Guinardó,41,la Vall d'Hebron,80-84,2,3,-1
2016,7,Horta-Guinardó,42,la Clota,80-84,0,0,0
2016,7,Horta-Guinardó,43,Horta,80-84,7,20,-13
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,80-84,5,14,-9
2016,8,Nou Barris,45,Porta,80-84,3,12,-9
2016,8,Nou Barris,46,el Turó de la Peira,80-84,2,14,-12
2016,8,Nou Barris,47,Can Peguera,80-84,1,0,1
2016,8,Nou Barris,48,la Guineueta,80-84,3,7,-4
2016,8,Nou Barris,49,Canyelles,80-84,2,6,-4
2016,8,Nou Barris,50,les Roquetes,80-84,4,8,-4
2016,8,Nou Barris,51,Verdun,80-84,2,5,-3
2016,8,Nou Barris,52,la Prosperitat,80-84,8,25,-17
2016,8,Nou Barris,53,la Trinitat Nova,80-84,2,2,0
2016,8,Nou Barris,54,Torre Baró,80-84,0,1,-1
2016,8,Nou Barris,55,Ciutat Meridiana,80-84,2,3,-1
2016,8,Nou Barris,56,Vallbona,80-84,2,1,1
2016,9,Sant Andreu,57,la Trinitat Vella,80-84,3,2,1
2016,9,Sant Andreu,58,Baró de Viver,80-84,0,1,-1
2016,9,Sant Andreu,59,el Bon Pastor,80-84,6,3,3
2016,9,Sant Andreu,60,Sant Andreu,80-84,21,24,-3
2016,9,Sant Andreu,61,la Sagrera,80-84,6,7,-1
2016,9,Sant Andreu,62,el Congrés i els Indians,80-84,5,8,-3
2016,9,Sant Andreu,63,Navas,80-84,4,9,-5
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,80-84,8,15,-7
2016,10,Sant Martí,65,el Clot,80-84,4,5,-1
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,80-84,4,11,-7
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,80-84,4,4,0
2016,10,Sant Martí,68,el Poblenou,80-84,3,17,-14
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80-84,2,9,-7
2016,10,Sant Martí,70,el Besòs i el Maresme,80-84,4,20,-16
2016,10,Sant Martí,71,Provençals del Poblenou,80-84,4,18,-14
2016,10,Sant Martí,72,Sant Martí de Provençals,80-84,15,23,-8
2016,10,Sant Martí,73,la Verneda i la Pau,80-84,7,18,-11
2016,1,Ciutat Vella,1,el Raval,85-89,1,24,-23
2016,1,Ciutat Vella,2,el Barri Gòtic,85-89,2,6,-4
2016,1,Ciutat Vella,3,la Barceloneta,85-89,2,6,-4
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",85-89,1,13,-12
2016,2,Eixample,5,el Fort Pienc,85-89,5,14,-9
2016,2,Eixample,6,la Sagrada Família,85-89,23,28,-5
2016,2,Eixample,7,la Dreta de l'Eixample,85-89,18,28,-10
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85-89,8,21,-13
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,85-89,18,22,-4
2016,2,Eixample,10,Sant Antoni,85-89,6,25,-19
2016,3,Sants-Montjuïc,11,el Poble Sec,85-89,8,23,-15
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,85-89,0,1,-1
2016,3,Sants-Montjuïc,13,la Marina de Port,85-89,9,16,-7
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,85-89,3,3,0
2016,3,Sants-Montjuïc,15,Hostafrancs,85-89,2,5,-3
2016,3,Sants-Montjuïc,16,la Bordeta,85-89,1,10,-9
2016,3,Sants-Montjuïc,17,Sants - Badal,85-89,13,18,-5
2016,3,Sants-Montjuïc,18,Sants,85-89,10,30,-20
2016,4,Les Corts,19,les Corts,85-89,13,21,-8
2016,4,Les Corts,20,la Maternitat i Sant Ramon,85-89,11,15,-4
2016,4,Les Corts,21,Pedralbes,85-89,2,5,-3
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",85-89,0,2,-2
2016,5,Sarrià-Sant Gervasi,23,Sarrià,85-89,11,16,-5
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,85-89,1,1,0
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,85-89,15,16,-1
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,85-89,8,17,-9
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85-89,9,12,-3
2016,6,Gràcia,28,Vallcarca i els Penitents,85-89,3,8,-5
2016,6,Gràcia,29,el Coll,85-89,0,4,-4
2016,6,Gràcia,30,la Salut,85-89,5,3,2
2016,6,Gràcia,31,la Vila de Gràcia,85-89,7,22,-15
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85-89,5,20,-15
2016,7,Horta-Guinardó,33,el Baix Guinardó,85-89,13,13,0
2016,7,Horta-Guinardó,34,Can Baró,85-89,1,6,-5
2016,7,Horta-Guinardó,35,el Guinardó,85-89,6,30,-24
2016,7,Horta-Guinardó,36,la Font d'en Fargues,85-89,6,3,3
2016,7,Horta-Guinardó,37,el Carmel,85-89,7,10,-3
2016,7,Horta-Guinardó,38,la Teixonera,85-89,2,3,-1
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,85-89,2,2,0
2016,7,Horta-Guinardó,40,Montbau,85-89,4,2,2
2016,7,Horta-Guinardó,41,la Vall d'Hebron,85-89,0,2,-2
2016,7,Horta-Guinardó,42,la Clota,85-89,0,0,0
2016,7,Horta-Guinardó,43,Horta,85-89,6,9,-3
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,85-89,6,11,-5
2016,8,Nou Barris,45,Porta,85-89,4,16,-12
2016,8,Nou Barris,46,el Turó de la Peira,85-89,1,17,-16
2016,8,Nou Barris,47,Can Peguera,85-89,0,3,-3
2016,8,Nou Barris,48,la Guineueta,85-89,4,6,-2
2016,8,Nou Barris,49,Canyelles,85-89,1,1,0
2016,8,Nou Barris,50,les Roquetes,85-89,1,6,-5
2016,8,Nou Barris,51,Verdun,85-89,2,6,-4
2016,8,Nou Barris,52,la Prosperitat,85-89,9,13,-4
2016,8,Nou Barris,53,la Trinitat Nova,85-89,0,9,-9
2016,8,Nou Barris,54,Torre Baró,85-89,0,3,-3
2016,8,Nou Barris,55,Ciutat Meridiana,85-89,1,2,-1
2016,8,Nou Barris,56,Vallbona,85-89,1,0,1
2016,9,Sant Andreu,57,la Trinitat Vella,85-89,0,4,-4
2016,9,Sant Andreu,58,Baró de Viver,85-89,0,0,0
2016,9,Sant Andreu,59,el Bon Pastor,85-89,0,5,-5
2016,9,Sant Andreu,60,Sant Andreu,85-89,7,30,-23
2016,9,Sant Andreu,61,la Sagrera,85-89,10,12,-2
2016,9,Sant Andreu,62,el Congrés i els Indians,85-89,0,10,-10
2016,9,Sant Andreu,63,Navas,85-89,2,10,-8
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,85-89,5,15,-10
2016,10,Sant Martí,65,el Clot,85-89,9,11,-2
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,85-89,4,5,-1
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,85-89,3,0,3
2016,10,Sant Martí,68,el Poblenou,85-89,6,15,-9
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,85-89,4,6,-2
2016,10,Sant Martí,70,el Besòs i el Maresme,85-89,2,12,-10
2016,10,Sant Martí,71,Provençals del Poblenou,85-89,5,13,-8
2016,10,Sant Martí,72,Sant Martí de Provençals,85-89,9,19,-10
2016,10,Sant Martí,73,la Verneda i la Pau,85-89,4,21,-17
2016,1,Ciutat Vella,1,el Raval,90-94,1,13,-12
2016,1,Ciutat Vella,2,el Barri Gòtic,90-94,1,1,0
2016,1,Ciutat Vella,3,la Barceloneta,90-94,0,4,-4
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",90-94,2,7,-5
2016,2,Eixample,5,el Fort Pienc,90-94,5,9,-4
2016,2,Eixample,6,la Sagrada Família,90-94,10,25,-15
2016,2,Eixample,7,la Dreta de l'Eixample,90-94,10,15,-5
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90-94,5,11,-6
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,90-94,5,19,-14
2016,2,Eixample,10,Sant Antoni,90-94,1,12,-11
2016,3,Sants-Montjuïc,11,el Poble Sec,90-94,0,9,-9
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,90-94,0,0,0
2016,3,Sants-Montjuïc,13,la Marina de Port,90-94,6,6,0
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,90-94,1,4,-3
2016,3,Sants-Montjuïc,15,Hostafrancs,90-94,1,3,-2
2016,3,Sants-Montjuïc,16,la Bordeta,90-94,1,3,-2
2016,3,Sants-Montjuïc,17,Sants - Badal,90-94,6,6,0
2016,3,Sants-Montjuïc,18,Sants,90-94,4,10,-6
2016,4,Les Corts,19,les Corts,90-94,7,15,-8
2016,4,Les Corts,20,la Maternitat i Sant Ramon,90-94,2,9,-7
2016,4,Les Corts,21,Pedralbes,90-94,0,0,0
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",90-94,0,0,0
2016,5,Sarrià-Sant Gervasi,23,Sarrià,90-94,6,5,1
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,90-94,3,4,-1
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,90-94,8,16,-8
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,90-94,8,15,-7
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,90-94,2,5,-3
2016,6,Gràcia,28,Vallcarca i els Penitents,90-94,2,6,-4
2016,6,Gràcia,29,el Coll,90-94,0,2,-2
2016,6,Gràcia,30,la Salut,90-94,3,0,3
2016,6,Gràcia,31,la Vila de Gràcia,90-94,4,11,-7
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,90-94,5,12,-7
2016,7,Horta-Guinardó,33,el Baix Guinardó,90-94,4,6,-2
2016,7,Horta-Guinardó,34,Can Baró,90-94,1,2,-1
2016,7,Horta-Guinardó,35,el Guinardó,90-94,4,13,-9
2016,7,Horta-Guinardó,36,la Font d'en Fargues,90-94,1,1,0
2016,7,Horta-Guinardó,37,el Carmel,90-94,3,9,-6
2016,7,Horta-Guinardó,38,la Teixonera,90-94,3,2,1
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,90-94,0,0,0
2016,7,Horta-Guinardó,40,Montbau,90-94,2,3,-1
2016,7,Horta-Guinardó,41,la Vall d'Hebron,90-94,3,2,1
2016,7,Horta-Guinardó,42,la Clota,90-94,0,0,0
2016,7,Horta-Guinardó,43,Horta,90-94,3,7,-4
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,90-94,7,8,-1
2016,8,Nou Barris,45,Porta,90-94,3,8,-5
2016,8,Nou Barris,46,el Turó de la Peira,90-94,0,10,-10
2016,8,Nou Barris,47,Can Peguera,90-94,0,2,-2
2016,8,Nou Barris,48,la Guineueta,90-94,3,5,-2
2016,8,Nou Barris,49,Canyelles,90-94,0,3,-3
2016,8,Nou Barris,50,les Roquetes,90-94,0,3,-3
2016,8,Nou Barris,51,Verdun,90-94,1,4,-3
2016,8,Nou Barris,52,la Prosperitat,90-94,1,5,-4
2016,8,Nou Barris,53,la Trinitat Nova,90-94,0,0,0
2016,8,Nou Barris,54,Torre Baró,90-94,0,2,-2
2016,8,Nou Barris,55,Ciutat Meridiana,90-94,0,1,-1
2016,8,Nou Barris,56,Vallbona,90-94,0,0,0
