District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
Horta-Guinardó,el Carmel,SANTUARI / Calderón Barca                         ,Friday,February,3,16,Afternoon,0,0,0,1,2.157301,41.418557
Horta-Guinardó,el Carmel,Agudells                                          ,Saturday,April,1,3,Night,0,0,0,1,2.156882,41.422877
Horta-Guinardó,el Carmel,Carmel / Albert Llanas                            ,Wednesday,December,20,13,Morning,1,0,1,2,2.156642,41.416689
Horta-Guinardó,el Guinardó,Mas Casanovas                                     ,Friday,October,6,13,Morning,0,0,0,1,2.172699,41.414513
Horta-Guinardó,el Guinardó,RDA GUINARDÓ                                      ,Thursday,January,5,15,Afternoon,1,0,1,2,2.172604,41.415492
Horta-Guinardó,el Guinardó,Bisbal / Mare de Déu de Montserrat                ,Saturday,December,30,0,Night,1,0,1,2,2.171839,41.418317
Horta-Guinardó,el Guinardó,Sant Quintí                                       ,Thursday,September,14,20,Afternoon,1,0,1,2,2.176763,41.41461
Horta-Guinardó,el Guinardó,Guinardó                                          ,Sunday,December,3,0,Night,0,0,0,2,2.170581,41.413569
Horta-Guinardó,el Guinardó,Maragall                                          ,Thursday,September,21,6,Morning,1,0,1,2,2.180231,41.416222
Horta-Guinardó,el Guinardó,Maragall / Sant Antoni Maria Claret               ,Thursday,October,26,16,Afternoon,1,0,1,2,2.180453,41.41579
Horta-Guinardó,el Guinardó,Telègraf                                          ,Thursday,August,10,7,Morning,1,0,1,2,2.174464,41.416891
Horta-Guinardó,el Guinardó,Villar / Renaixença                               ,Wednesday,September,13,22,Night,1,0,1,2,2.176713,41.417425
Horta-Guinardó,el Baix Guinardó,Guinardó / Padilla                                ,Tuesday,July,25,16,Afternoon,1,0,1,2,2.168192,41.412596
Horta-Guinardó,el Baix Guinardó,Padilla / Rosalía de Castro                       ,Thursday,August,31,1,Night,2,0,2,2,2.170822,41.410544
Horta-Guinardó,el Baix Guinardó,Sardenya / Sanllehy                               ,Friday,October,6,10,Morning,1,0,1,1,2.161244,41.413562
Horta-Guinardó,el Baix Guinardó,Sant Antoni Maria Claret / Castillejos            ,Tuesday,November,28,8,Morning,2,0,2,2,2.173228,41.410359
Horta-Guinardó,el Baix Guinardó,LEPANT / Ptge Sant Pere                           ,Friday,February,24,13,Morning,1,0,1,2,2.167457,41.411449
Horta-Guinardó,el Baix Guinardó,Gràcia                                            ,Tuesday,December,5,11,Morning,1,0,1,1,2.172936,41.411061
Horta-Guinardó,el Baix Guinardó,Castillejos / Sant Antoni Maria Claret            ,Thursday,June,22,13,Morning,0,0,0,1,2.173228,41.410359
Horta-Guinardó,el Baix Guinardó,PADILLA                                           ,Tuesday,January,24,18,Afternoon,1,0,1,2,2.168621,41.412379
Horta-Guinardó,el Guinardó,ERCILLA                                           ,Friday,March,3,16,Afternoon,2,0,2,2,2.172022,41.420831
Horta-Guinardó,el Baix Guinardó,Cartagena / Guinardó                              ,Saturday,October,14,19,Afternoon,1,0,1,1,2.1707,41.413929
Horta-Guinardó,el Baix Guinardó,Cartagena / Niça                                  ,Sunday,December,10,17,Afternoon,1,0,1,2,2.169839,41.414451
Horta-Guinardó,el Baix Guinardó,ST ANTONI M CLARET / Castillejos                  ,Tuesday,February,21,7,Morning,1,0,1,1,2.173228,41.410359
Horta-Guinardó,el Guinardó,SANT QUINTÍ                                       ,Friday,March,17,12,Morning,1,0,1,2,2.175002,41.415938
Horta-Guinardó,el Guinardó,RDA GUINARDÓ / Pg Maragall                        ,Tuesday,January,24,19,Afternoon,1,0,1,1,2.177514,41.423817
Horta-Guinardó,el Guinardó,Lluís Sagnier / Varsòvia                          ,Monday,December,18,11,Morning,1,0,1,2,2.176643,41.424062
Horta-Guinardó,el Guinardó,VARSÒVIA / Segle XX                               ,Thursday,January,26,9,Morning,1,0,1,1,2.176125,41.423319
Horta-Guinardó,el Guinardó,Maragall / Muntanya                               ,Tuesday,October,3,21,Afternoon,1,0,1,2,2.178941,41.42235
Horta-Guinardó,el Guinardó,PG MARAGALL / Av Borbó                            ,Friday,February,17,11,Morning,1,0,1,2,2.176171,41.42544
Horta-Guinardó,el Guinardó,Guinardó / Maragall                               ,Monday,June,12,7,Morning,1,0,1,2,2.177514,41.423817
Horta-Guinardó,el Guinardó,Maragall / Guinardó                               ,Thursday,August,10,20,Afternoon,1,0,1,1,2.177514,41.423817
Horta-Guinardó,el Guinardó,Maragall                                          ,Friday,November,10,23,Night,0,0,0,1,2.173835,41.425978
Nou Barris,Canyelles,Favència                                          ,Sunday,December,10,19,Afternoon,0,0,0,1,2.166393,41.441865
Nou Barris,Canyelles,Favència / Guineueta Vella                        ,Friday,December,1,13,Morning,1,0,1,1,2.170312,41.442997
Nou Barris,Canyelles,Favència                                          ,Friday,June,9,22,Night,1,0,1,2,2.163288,41.440915
Nou Barris,Canyelles,Dalt (Llobregat)                                  ,Saturday,May,6,16,Afternoon,1,0,1,3,2.165266,41.440905
Nou Barris,Canyelles,VIA FAVÈNCIA / F García Lorca                     ,Tuesday,February,7,10,Morning,1,0,1,2,2.165327,41.441092
Nou Barris,Canyelles,VIA FAVÈNCIA                                      ,Thursday,March,30,14,Afternoon,3,0,3,3,2.166393,41.441865
Nou Barris,les Roquetes,CTRA ALTA ROQUETES                                ,Friday,March,3,14,Afternoon,2,0,2,1,2.163611,41.444807
Nou Barris,Ciutat Meridiana,Agudes                                            ,Tuesday,August,22,21,Afternoon,0,0,0,2,2.175342,41.4632
Nou Barris,la Trinitat Nova,AV MERIDIANA                                      ,Sunday,February,12,17,Afternoon,1,0,1,3,2.187822,41.449285
Nou Barris,la Guineueta,Valldaura                                         ,Thursday,May,18,20,Afternoon,1,0,1,2,2.169623,41.438434
Nou Barris,Verdun,Júlia                                             ,Monday,August,7,20,Afternoon,2,0,2,1,2.177191,41.441666
Nou Barris,la Guineueta,Verdum                                            ,Saturday,September,16,20,Afternoon,3,0,3,3,2.174015,41.437806
Nou Barris,la Guineueta,Karl Marx / Valldaura                             ,Saturday,September,2,8,Morning,1,0,1,1,2.161544,41.439925
Nou Barris,la Guineueta,MARNE                                             ,Monday,February,13,21,Afternoon,0,0,0,1,2.168043,41.437513
Nou Barris,Verdun,VIA FAVÈNCIA / Rbla Caçador                       ,Friday,February,24,18,Afternoon,1,0,1,2,2.166573,41.441559
Nou Barris,la Guineueta,PG VALLDAURA / Esquirol Volador                   ,Friday,February,17,12,Morning,0,0,0,3,2.172467,41.438654
Nou Barris,la Trinitat Nova,RDA DALT(LLOBREGAT                                ,Friday,March,3,20,Afternoon,1,0,1,2,2.18741,41.44683
Nou Barris,la Trinitat Nova,Favència                                          ,Thursday,May,4,9,Morning,1,0,1,2,2.18341,41.446807
Nou Barris,la Trinitat Nova,Palamós                                           ,Thursday,April,20,20,Afternoon,2,0,2,2,2.185264,41.447785
Nou Barris,la Trinitat Nova,Dalt (Llobregat)                                  ,Friday,December,15,23,Night,0,0,0,2,2.18741,41.44683
Nou Barris,les Roquetes,Favència / Almansa                                ,Tuesday,December,5,9,Morning,1,0,1,2,2.17413,41.444434
Nou Barris,les Roquetes,RDA DALT(LLOBREGAT                                ,Sunday,February,19,10,Morning,2,0,2,2,2.176155,41.44538
Nou Barris,la Trinitat Nova,AV MERIDIANA                                      ,Friday,February,10,19,Afternoon,2,0,2,2,2.188252,41.447558
Nou Barris,la Trinitat Nova,Meridiana                                         ,Friday,September,22,22,Night,0,0,0,2,2.188166,41.449899
Nou Barris,la Trinitat Nova,Meridiana                                         ,Thursday,April,27,10,Morning,1,0,1,2,2.189294,41.453076
Nou Barris,la Trinitat Nova,Meridiana                                         ,Wednesday,November,29,14,Afternoon,2,0,2,2,2.18812,41.450498
Nou Barris,la Trinitat Nova,Meridiana                                         ,Sunday,July,2,18,Afternoon,5,0,5,2,2.187887,41.448932
Nou Barris,la Trinitat Nova,S'Agaró                                           ,Saturday,June,3,10,Morning,2,0,2,2,2.187146,41.448292
Nou Barris,la Trinitat Nova,Meridiana                                         ,Tuesday,August,22,12,Morning,2,0,2,3,2.188254,41.450324
Nou Barris,la Trinitat Nova,CTRA B-20 (BESÒS)                                 ,Monday,January,2,18,Afternoon,1,0,1,2,2.175769,41.445142
Nou Barris,la Prosperitat,Valldaura / Rio de Janeiro                        ,Thursday,June,22,11,Morning,1,0,1,2,2.18174,41.439262
Nou Barris,la Prosperitat,Meridiana / Santa Coloma                          ,Wednesday,October,4,21,Afternoon,1,0,1,1,2.186818,41.443914
Nou Barris,la Prosperitat,B-20 (Besòs)                                      ,Thursday,June,15,5,Night,1,0,1,2,2.181463,41.446471
Nou Barris,Vilapicina i la Torre Llobeta,Fabra i Puig                                      ,Sunday,April,2,23,Night,1,0,1,2,2.169699,41.430267
Nou Barris,la Prosperitat,Rio de Janeiro                                    ,Wednesday,August,16,22,Night,2,0,2,2,2.185308,41.44196
Nou Barris,la Prosperitat,Rio de Janeiro                                    ,Sunday,June,25,23,Night,1,0,1,1,2.183785,41.440689
Nou Barris,la Prosperitat,Meridiana / Santa Coloma                          ,Wednesday,May,3,9,Morning,2,0,2,2,2.186818,41.443914
Nou Barris,la Prosperitat,B-20 (Besòs)                                      ,Saturday,November,11,17,Afternoon,3,0,3,3,2.186213,41.446941
Nou Barris,la Prosperitat,Rio de Janeiro                                    ,Wednesday,July,5,7,Morning,1,0,1,1,2.182056,41.439828
Nou Barris,la Prosperitat,Valldaura                                         ,Thursday,November,30,16,Afternoon,1,0,1,2,2.176751,41.438497
Nou Barris,Verdun,Artesania                                         ,Friday,May,12,16,Afternoon,1,0,1,2,2.174305,41.439954
Nou Barris,Verdun,Artesania                                         ,Saturday,September,16,18,Afternoon,1,0,1,1,2.17424,41.44002
Nou Barris,la Prosperitat,Arítjols / Joaquim Valls                          ,Sunday,May,21,14,Afternoon,1,0,1,2,2.182478,41.442675
Nou Barris,Verdun,Artesania / Favència                              ,Sunday,November,12,15,Afternoon,1,0,1,2,2.171639,41.44348
Nou Barris,Verdun,Artesania                                         ,Thursday,April,27,14,Afternoon,1,0,1,2,2.173581,41.440501
Nou Barris,Porta,Fabra i Puig / Arnau d'Oms                        ,Thursday,September,14,18,Afternoon,1,0,1,1,2.177357,41.430277
Nou Barris,Porta,AV MERIDIANA                                      ,Monday,March,27,13,Morning,1,0,1,1,2.184996,41.427919
Nou Barris,Porta,Meridiana / Rio de Janeiro                        ,Friday,June,9,19,Afternoon,1,0,1,2,2.185996,41.442836
Nou Barris,Porta,Arnau d'Oms / Fabra i Puig                        ,Saturday,August,12,2,Night,1,0,1,2,2.177357,41.430277
Nou Barris,Vilapicina i la Torre Llobeta,PG FABRA I PUIG / Vèlia                           ,Saturday,January,7,23,Night,1,0,1,2,2.18082,41.430218
Nou Barris,Porta,Deià / Estudiant                                  ,Sunday,December,17,20,Afternoon,1,0,1,2,2.176823,41.433033
Nou Barris,Vilapicina i la Torre Llobeta,Fabra i Puig                                      ,Wednesday,December,13,11,Morning,1,0,1,3,2.181482,41.430088
Nou Barris,Vilapicina i la Torre Llobeta,Meridiana / Escòcia                               ,Monday,August,28,8,Morning,2,0,2,2,2.18416,41.428658
Nou Barris,Vilapicina i la Torre Llobeta,AV BORBÓ / Cartellà                               ,Wednesday,February,15,21,Afternoon,1,0,1,4,2.175775,41.42684
Nou Barris,Vilapicina i la Torre Llobeta,Borbó                                             ,Thursday,May,25,18,Afternoon,1,0,1,2,2.174543,41.42826
Nou Barris,Vilapicina i la Torre Llobeta,Fabra i Puig                                      ,Thursday,August,17,14,Afternoon,1,0,1,2,2.172705,41.430217
Nou Barris,Vilapicina i la Torre Llobeta,Maragall                                          ,Friday,May,5,9,Morning,1,0,1,1,2.174622,41.42601
Nou Barris,el Turó de la Peira,Teide                                             ,Saturday,April,15,0,Night,0,1,1,3,2.168472,41.430916
Nou Barris,Can Peguera,Urrutia                                           ,Tuesday,October,31,17,Afternoon,0,1,1,1,2.166858,41.435709
Nou Barris,Can Peguera,Fabra i Puig / Urrutia                            ,Thursday,June,8,16,Afternoon,0,1,1,2,2.164261,41.436279
Nou Barris,el Turó de la Peira,PG FABRA I PUIG                                   ,Saturday,January,7,0,Night,3,0,3,2,2.168407,41.430591
Nou Barris,Can Peguera,Fonteta / Llafranc                                ,Friday,May,12,15,Afternoon,1,0,1,2,2.167106,41.434664
Nou Barris,el Turó de la Peira,Urrutia                                           ,Friday,August,25,8,Morning,0,0,0,2,2.170878,41.434727
Nou Barris,Porta,PIFERRER                                          ,Wednesday,January,18,9,Morning,1,0,1,3,2.178266,41.433196
Nou Barris,Porta,Rio de Janeiro                                    ,Saturday,November,25,19,Afternoon,2,0,2,3,2.181152,41.438765
Nou Barris,Porta,Escultor Ordóñez                                  ,Wednesday,November,8,14,Afternoon,1,0,1,2,2.175801,41.435036
Nou Barris,Porta,Maladeta / Andratx                                ,Saturday,September,16,3,Night,1,0,1,1,2.173872,41.433667
Nou Barris,Porta,Escultor Ordóñez                                  ,Tuesday,September,5,12,Morning,1,0,1,3,2.178539,41.438145
Nou Barris,Porta,ESCULTOR ORDÓÑEZ / Valldemossa                    ,Thursday,February,2,19,Afternoon,1,0,1,1,2.175857,41.434839
Nou Barris,Porta,PG VALLDAURA                                      ,Thursday,January,5,18,Afternoon,1,0,1,1,2.183242,41.439612
Nou Barris,Porta,PL REPÚBLICA                                      ,Wednesday,January,18,16,Afternoon,1,0,1,2,2.175181,41.438632
Nou Barris,el Turó de la Peira,PG URRUTIA                                        ,Saturday,January,14,18,Afternoon,1,0,1,2,2.170743,41.434711
Nou Barris,Porta,Piferrer                                          ,Saturday,April,22,14,Afternoon,1,0,1,2,2.178605,41.433138
Sant Andreu,el Congrés i els Indians,Vèlia / Riera d'Horta                             ,Saturday,June,10,13,Morning,2,0,2,4,2.180743,41.427769
Sant Andreu,el Congrés i els Indians,Riera d'Horta / Vèlia                             ,Tuesday,June,20,21,Afternoon,1,0,1,2,2.180743,41.427769
Sant Andreu,el Congrés i els Indians,Maragall / Campo Florido                          ,Sunday,July,2,23,Night,2,0,2,1,2.179751,41.421475
Sant Andreu,el Congrés i els Indians,FELIP II / Cep                                    ,Thursday,March,9,18,Afternoon,1,0,1,2,2.181236,41.424729
Sant Andreu,el Congrés i els Indians,Felip II                                          ,Wednesday,November,29,16,Afternoon,2,0,2,1,2.178274,41.42678
Sant Andreu,el Congrés i els Indians,FELIP II                                          ,Sunday,January,29,19,Afternoon,3,0,3,1,2.179219,41.425785
Sant Andreu,el Congrés i els Indians,Felip II                                          ,Friday,December,1,17,Afternoon,1,0,1,1,2.180131,41.425781
Sant Andreu,la Sagrera,Meridiana / Garcilaso                             ,Tuesday,April,18,12,Morning,1,0,1,1,2.186927,41.422864
Sant Andreu,la Sagrera,Meridiana                                         ,Thursday,November,23,16,Afternoon,1,0,1,3,2.186594,41.423374
Sant Andreu,la Sagrera,Gran de la Sagrera / Portugal                     ,Sunday,April,9,11,Morning,1,0,1,2,2.190994,41.42596
Sant Andreu,la Sagrera,Clara Zetkin                                      ,Saturday,December,23,4,Night,0,0,0,2,2.192041,41.424035
Sant Andreu,la Sagrera,Gran de la Sagrera                                ,Wednesday,November,15,21,Afternoon,1,0,1,1,2.191526,41.417493
Sant Andreu,la Sagrera,Felip II                                          ,Sunday,May,21,20,Afternoon,2,0,2,2,2.189368,41.418729
Sant Andreu,Sant Andreu,Cinca                                             ,Thursday,June,15,10,Morning,0,0,0,1,2.192362,41.438162
Sant Andreu,Sant Andreu,SANTA COLOMA                                      ,Friday,February,3,17,Afternoon,1,0,1,1,2.192359,41.428488
Sant Andreu,Sant Andreu,Andana de l'Estació                               ,Wednesday,August,30,1,Night,1,0,1,1,2.194272,41.446056
Sant Andreu,Sant Andreu,Torras i Bages / Joan Torras                      ,Friday,December,1,12,Morning,1,0,1,1,2.19113,41.437669
Sant Andreu,Navas,Concepción Arenal / Espronceda                    ,Wednesday,April,19,17,Afternoon,1,0,1,2,2.183923,41.42088
Sant Andreu,Navas,Clot / Espronceda                                 ,Thursday,May,18,16,Afternoon,1,0,1,1,2.191189,41.415444
Sant Andreu,Navas,Gran de la Sagrera / Felip II                     ,Wednesday,May,10,14,Afternoon,1,0,1,2,2.191268,41.417078
Sant Andreu,Navas,AV MERIDIANA / Josep Estivill                     ,Friday,February,10,14,Afternoon,1,0,1,2,2.186912,41.417237
Sant Andreu,Navas,Múrcia / Biscaia                                  ,Friday,July,7,0,Night,0,1,1,2,2.189015,41.415391
Sant Andreu,Sant Andreu,SEGRE                                             ,Sunday,January,8,12,Morning,2,0,2,1,2.194034,41.43164
Sant Andreu,Sant Andreu,FELIP II                                          ,Sunday,March,26,20,Afternoon,1,0,1,2,2.190771,41.417254
Sant Andreu,Navas,PG MARAGALL                                       ,Friday,March,31,7,Morning,0,0,0,2,2.180552,41.420826
Sant Andreu,Navas,Felip II / Olesa                                  ,Wednesday,July,5,16,Afternoon,1,0,1,1,2.184529,41.422214
Sant Andreu,Sant Andreu,ABAT ODÓ / Monges                                 ,Friday,February,24,21,Afternoon,1,0,1,2,2.187473,41.432321
Sant Andreu,Sant Andreu,Concepción Arenal / Fabra i Puig                  ,Wednesday,April,5,18,Afternoon,0,0,0,2,2.184608,41.430172
Sant Andreu,Sant Andreu,Meridiana                                         ,Saturday,July,1,20,Afternoon,5,0,5,3,2.182477,41.432669
Sant Andreu,Sant Andreu,Meridiana                                         ,Sunday,December,10,14,Afternoon,1,0,1,2,2.182477,41.432669
Sant Andreu,Sant Andreu,Meridiana                                         ,Tuesday,August,8,6,Morning,0,0,0,3,2.183805,41.433783
Sant Andreu,Sant Andreu,Meridiana / Rosselló i Porcel                     ,Wednesday,September,13,10,Morning,1,0,1,2,2.184402,41.436613
Sant Andreu,Sant Andreu,AV MERIDIANA                                      ,Friday,February,24,15,Afternoon,1,0,1,1,2.18658,41.441877
Sant Andreu,Sant Andreu,Torras i Bages                                    ,Friday,June,9,16,Afternoon,1,0,1,2,2.190378,41.445668
Sant Andreu,Sant Andreu,Favència                                          ,Wednesday,April,26,15,Afternoon,1,0,1,2,2.189949,41.446737
Sant Andreu,Sant Andreu,PALOMAR                                           ,Monday,January,23,21,Afternoon,1,0,1,2,2.189435,41.441978
Sant Andreu,Sant Andreu,Dalt (Besòs)                                      ,Friday,October,20,7,Morning,1,0,1,5,2.193281,41.447326
Sant Andreu,Sant Andreu,Favència / Ribes                                  ,Monday,October,2,14,Afternoon,1,0,1,2,2.189605,41.446954
Sant Andreu,Sant Andreu,Dalt (Besòs)                                      ,Wednesday,November,15,15,Afternoon,1,0,1,2,2.189811,41.447029
Sant Andreu,Sant Andreu,Palomar / Fernando Pessoa                         ,Tuesday,June,27,7,Morning,1,0,1,2,2.193018,41.442271
Sant Andreu,Sant Andreu,RDA DALT (BESÒS)                                  ,Saturday,January,14,4,Night,1,0,1,1,2.193281,41.447326
Sant Andreu,Sant Andreu,Santa Coloma                                      ,Wednesday,October,4,13,Morning,2,0,2,2,2.191377,41.445742
Sant Andreu,la Trinitat Vella,Santa Coloma                                      ,Thursday,July,20,18,Afternoon,1,0,1,2,2.199718,41.448662
Sant Andreu,la Trinitat Vella,Trinitat                                          ,Tuesday,August,1,0,Night,1,0,1,1,2.195909,41.449373
Sant Andreu,la Trinitat Vella,Dalt (Llobregat)                                  ,Thursday,August,31,15,Afternoon,2,0,2,3,2.193426,41.447055
Sant Andreu,el Bon Pastor,POTOSÍ / Ciutat d'Asunción                        ,Saturday,March,25,18,Afternoon,2,0,2,1,2.199734,41.442816
Sant Andreu,la Trinitat Vella,Dalt (Llobregat)                                  ,Tuesday,November,21,12,Morning,1,0,1,2,2.193426,41.447055
Sant Andreu,la Trinitat Vella,Favència / Ribes                                  ,Saturday,April,29,13,Morning,1,0,1,2,2.189605,41.446954
Sant Andreu,la Trinitat Vella,Favència / Josep Andreu i Abelló                  ,Tuesday,August,15,7,Morning,1,0,1,2,2.190521,41.446929
Sant Andreu,el Bon Pastor,Ciutat d'Asunción                                 ,Tuesday,July,11,13,Morning,1,0,1,2,2.199765,41.443622
Sant Andreu,Baró de Viver,Santa Coloma / Tiana                              ,Thursday,August,10,20,Afternoon,1,0,1,2,2.200259,41.448656
Sant Andreu,Baró de Viver,Tiana                                             ,Tuesday,December,26,21,Afternoon,1,0,1,1,2.200801,41.44758
Sant Andreu,el Bon Pastor,Ferran Junoy / São Paulo                          ,Tuesday,July,18,21,Afternoon,2,0,2,2,2.195479,41.438678
Sant Andreu,el Bon Pastor,Palomar / Ferran Junoy                            ,Friday,June,30,13,Morning,2,0,2,2,2.196796,41.442581
Sant Andreu,la Trinitat Vella,NUS TRINITAT                                      ,Monday,February,6,8,Morning,2,0,2,2,2.195784,41.447682
Sant Andreu,el Bon Pastor,Campana de La Maquinista / São Paulo              ,Monday,September,4,15,Afternoon,1,0,1,1,2.199614,41.439114
Sant Andreu,el Bon Pastor,Caracas                                           ,Wednesday,November,15,13,Morning,1,0,1,3,2.202597,41.444644
Sant Andreu,el Bon Pastor,Potosí / Ciutat d'Asunción                        ,Thursday,November,23,21,Afternoon,1,0,1,2,2.199734,41.442816
Sant Andreu,la Trinitat Vella,Ribes / Meridiana                                 ,Monday,November,6,14,Afternoon,3,0,3,3,2.1885,41.449326
Sant Andreu,Baró de Viver,Ciutat d'Asunción                                 ,Thursday,May,11,17,Afternoon,2,0,2,2,2.198807,41.4453
Sant Andreu,Sant Andreu,CONCEPCIÓN ARENAL                                 ,Tuesday,February,28,15,Afternoon,1,0,1,1,2.184618,41.429072
Sant Andreu,Sant Andreu,Monges                                            ,Tuesday,July,4,10,Morning,0,0,0,1,2.18781,41.430658
Sant Andreu,Sant Andreu,Gran de Sant Andreu / Fabra i Puig                ,Wednesday,October,11,18,Afternoon,1,0,1,2,2.189742,41.430097
Sant Andreu,la Trinitat Vella,Finestrelles                                      ,Saturday,April,8,22,Night,0,0,0,1,2.1903,41.452009
Sant Andreu,Sant Andreu,Fabra i Puig                                      ,Friday,May,19,11,Morning,1,0,1,2,2.187341,41.430262
Sant Andreu,Sant Andreu,AV MERIDIANA / Pg Fabra i Puig                    ,Friday,February,10,14,Afternoon,1,0,1,2,2.183461,41.430191
Sant Andreu,el Bon Pastor,Santander                                         ,Thursday,July,27,15,Afternoon,1,0,1,2,2.205641,41.432496
Sant Andreu,el Bon Pastor,PG ENRIC SANCHIS                                  ,Friday,March,17,18,Afternoon,1,0,1,1,2.204954,41.435678
Sant Andreu,el Bon Pastor,Santander                                         ,Monday,May,8,19,Afternoon,0,0,0,2,2.204805,41.430279
Sant Andreu,el Bon Pastor,Monterrey / Potosí                                ,Monday,May,15,16,Afternoon,1,0,1,2,2.205826,41.443488
Sant Andreu,el Bon Pastor,POTOSÍ                                            ,Saturday,March,18,18,Afternoon,2,0,2,2,2.201483,41.443128
Sant Andreu,el Bon Pastor,POTOSÍ                                            ,Saturday,March,4,20,Afternoon,1,0,1,2,2.20398,41.443159
Sant Andreu,el Bon Pastor,Arbeca / Claramunt                                ,Tuesday,July,25,20,Afternoon,1,0,1,2,2.208528,41.437312
Sant Andreu,el Bon Pastor,Sentís                                            ,Thursday,April,6,15,Afternoon,0,0,0,3,2.207923,41.43827
Sant Andreu,el Bon Pastor,B-10 (Besòs)                                      ,Monday,June,26,16,Afternoon,1,0,1,2,2.205163,41.444756
Sant Andreu,el Bon Pastor,Caracas / Potosí                                  ,Saturday,November,11,21,Afternoon,1,0,1,2,2.202803,41.44314
Sant Martí,el Camp de l'Arpa del Clot,NAVAS DE TOLOSA / Av Meridiana                    ,Tuesday,February,7,15,Afternoon,1,0,1,2,2.18689,41.415288
Sant Martí,el Camp de l'Arpa del Clot,Meridiana / Trinxant                              ,Monday,October,23,9,Morning,0,0,0,1,2.186892,41.413523
Sant Martí,el Camp de l'Arpa del Clot,Maragall / Còrsega                                ,Friday,October,20,19,Afternoon,1,0,1,2,2.181237,41.413347
Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret                          ,Thursday,July,27,14,Afternoon,1,0,1,2,2.179483,41.414922
Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret                          ,Tuesday,April,25,20,Afternoon,1,0,1,1,2.177039,41.41308
Sant Martí,el Camp de l'Arpa del Clot,Indústria / Independència                         ,Tuesday,May,16,12,Morning,1,0,1,2,2.177733,41.4121
Sant Martí,el Camp de l'Arpa del Clot,CÒRSEGA / Dos de Maig                             ,Wednesday,January,11,21,Afternoon,1,0,1,2,2.177719,41.410323
Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret                          ,Tuesday,May,2,12,Morning,3,0,3,3,2.176551,41.412696
Sant Martí,el Camp de l'Arpa del Clot,Còrsega / Dos de Maig                             ,Friday,July,7,13,Morning,1,0,1,2,2.177719,41.410323
Sant Martí,el Camp de l'Arpa del Clot,INDEPENDÈNCIA / Indústria                         ,Saturday,February,18,19,Afternoon,1,0,1,2,2.177733,41.4121
Sant Martí,el Camp de l'Arpa del Clot,Freser / Xifré                                    ,Tuesday,June,27,19,Afternoon,1,0,1,2,2.180183,41.411438
Sant Martí,el Camp de l'Arpa del Clot,Rosselló / Dos de Maig                            ,Sunday,November,5,1,Night,2,0,2,2,2.178834,41.409476
Sant Martí,el Camp de l'Arpa del Clot,Provença                                          ,Friday,October,6,18,Afternoon,1,0,1,1,2.180158,41.408811
Sant Martí,el Camp de l'Arpa del Clot,Mallorca / Xifré                                  ,Tuesday,November,7,19,Afternoon,1,0,1,2,2.183061,41.409223
Sant Martí,el Camp de l'Arpa del Clot,Independència                                     ,Thursday,August,24,11,Morning,1,0,1,1,2.181642,41.409255
Sant Martí,el Camp de l'Arpa del Clot,Mallorca                                          ,Saturday,December,2,9,Morning,1,0,1,2,2.182791,41.409154
Sant Martí,el Camp de l'Arpa del Clot,ENAMORATS                                         ,Monday,February,27,20,Afternoon,1,0,1,2,2.18433,41.407965
Sant Martí,el Camp de l'Arpa del Clot,VALÈNCIA                                          ,Tuesday,February,28,10,Morning,1,0,1,1,2.186245,41.410057
Sant Martí,el Camp de l'Arpa del Clot,Meridiana / Aragó                                 ,Monday,November,27,8,Morning,1,0,1,2,2.186855,41.408523
Sant Martí,Sant Martí de Provençals,Bac de Roda / Concili de Trento                   ,Monday,August,28,8,Morning,1,0,1,2,2.195592,41.413876
Sant Martí,el Clot,ARAGÓ                                             ,Thursday,March,30,13,Morning,2,0,2,4,2.186082,41.407924
Sant Martí,el Clot,INDEPENDÈNCIA / Aragó                             ,Saturday,February,25,15,Afternoon,1,0,1,2,2.18452,41.406912
Sant Martí,el Clot,PL GLÒRIES CATALAN                                ,Friday,February,10,23,Night,2,0,2,2,2.187401,41.404472
Sant Martí,el Clot,Independència / Aragó                             ,Tuesday,July,11,18,Afternoon,0,0,0,2,2.18452,41.406912
Sant Martí,el Clot,Glòries Catalanes / Corts Catalanes               ,Wednesday,September,27,22,Night,2,1,3,2,2.185863,41.402617
Sant Martí,el Clot,Badajoz / Glòries Catalanes                       ,Saturday,September,30,15,Afternoon,2,0,2,2,2.188682,41.403765
Sant Martí,el Clot,Corts Catalanes                                   ,Sunday,September,17,14,Afternoon,2,0,2,2,2.188388,41.40485
Sant Martí,el Clot,Glòries Catalanes / Badajoz                       ,Monday,September,11,17,Afternoon,1,0,1,2,2.188682,41.403765
Sant Martí,el Clot,Corts Catalanes / Glòries Catalanes               ,Sunday,July,23,8,Morning,2,0,2,3,2.185863,41.402617
Sant Martí,Sant Martí de Provençals,BAC DE RODA / Andrade                             ,Tuesday,February,7,18,Afternoon,2,0,2,2,2.196955,41.412842
Sant Martí,Sant Martí de Provençals,Bac de Roda                                       ,Wednesday,May,3,0,Night,1,0,1,2,2.196339,41.413514
